"species","centroid_hist_X","centroid_hist_Y","centroid_rec_X","centroid_rec_Y","Eucl_distance","NS_shift","EW_shift","shift_direction","n_cells_hist","n_cells_rec","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","rS_NA","rE_NA","rU_NA","rS_A","rE_A","rU_A","range_stability_std","range_unfilling_std","range_expansion_std"
"Sylvia borin",4525906.48098847,3325546.12055231,4535738.36119721,3341486.12655315,18728.3117163763,15940.0060008331,9831.88020874746,34.0938889427053,1722,1666,0.965983117559017,1,0.992007992007992,0.992007992007992,1,1,0.993006993006993,0.993006993006993,1,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.000999000999000999,0.000999000999000999,0.00599400599400599,0.00599400599400599,0.000999000999000999,0.999923991273338,7.60087266617185e-05,0.00447389479865936,0.999923991273338,7.60087266617185e-05,0.00447389479865936,0.995450775037786,0.00447355626486788,7.56686973463763e-05
"Sylvia communis",4530637.52267769,3101167.06650115,4543816.60988272,3164688.47540134,64874.1684202788,63521.4089001892,13179.0872050254,14.058879438223,1879,1856,0.967965188342397,1,0.785214785214785,0.785214785214785,1,1,0.82017982017982,0.82017982017982,1,0.000999000999000999,0.204795204795205,0.204795204795205,0.000999000999000999,0.000999000999000999,0.176823176823177,0.176823176823177,0.000999000999000999,0.998420118325588,0.00157988167441188,0.00164950716592698,0.998420118325588,0.00157988167441188,0.00164950716592698,0.996775814809637,0.00164690543166234,0.0015772797587009
"Sylvia conspicillata",3696727.43027381,1993434.98931479,3631575.26701468,2022342.40831395,71277.2281344964,28907.4189991583,-65152.1632591286,-71.5213648906666,191,209,0.933331454483158,1,0.889110889110889,0.889110889110889,1,1,0.865134865134865,0.865134865134865,1,0.001998001998002,0.104895104895105,0.104895104895105,0.001998001998002,0.000999000999000999,0.104895104895105,0.104895104895105,0.000999000999000999,0.97611768120689,0.0238823187931104,0,0.97611768120689,0.0238823187931104,0,0.97611768120689,0,0.0238823187931104
"Sylvia hortensis",3564258.37209871,2151750.06812842,3420823.54791514,2110268.98864029,149312.520386173,-41481.0794881349,-143434.824183566,-113.17240197229,243,192,0.843064994199807,1,0.986013986013986,0.986013986013986,1,1,0.985014985014985,0.985014985014985,1,0.001998001998002,0.015984015984016,0.015984015984016,0.001998001998002,0.000999000999000999,0.013986013986014,0.013986013986014,0.000999000999000999,0.999112612161336,0.000887387838663663,0.0304451545913035,0.999112612161336,0.000887387838663663,0.0304451545913035,0.968720645826219,0.030418959750064,0.000860394423716657
"Sylvia melanocephala",4144452.25731535,2034594.35781615,4090991.69923913,2062391.15094623,60255.2319565479,27796.7931300886,-53460.5580762159,-63.950623456844,398,436,0.922234233971508,1,0.844155844155844,0.844155844155844,1,1,0.816183816183816,0.816183816183816,1,0.000999000999000999,0.183816183816184,0.183816183816184,0.000999000999000999,0.000999000999000999,0.185814185814186,0.185814185814186,0.000999000999000999,0.972029099290378,0.0279709007096216,0,0.972029099290378,0.0279709007096216,0,0.972029099290378,0,0.0279709007096216
"Sylvia undata",3510604.44108258,2236578.32032075,3498099.85141252,2275315.53246305,40705.4832593125,38737.2121423017,-12504.5896700565,-24.9704540769166,371,373,0.93433712694278,1,0.881118881118881,0.881118881118881,1,1,0.884115884115884,0.884115884115884,1,0.000999000999000999,0.114885114885115,0.114885114885115,0.000999000999000999,0.000999000999000999,0.117882117882118,0.117882117882118,0.000999000999000999,0.953136749759701,0.0468632502402988,0.000612839253446323,0.953136749759701,0.0468632502402988,0.000612839253446323,0.952579987899195,0.000584136390341418,0.0468358757104637
"Tetrao urogallus",4737082.75287252,3839585.37780711,4778924.50579609,3885462.07299909,62091.8951994124,45876.6951919766,41841.7529235724,47.9920187350685,687,605,0.941280333018825,1,0.996003996003996,0.996003996003996,1,1,0.998001998001998,0.998001998001998,1,0.000999000999000999,0.003996003996004,0.003996003996004,0.000999000999000999,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.996097608953093,0.00390239104690702,0.00577746221153607,0.996097608953093,0.00390239104690702,0.00577746221153607,0.990365021345746,0.00575504604751734,0.00387993260673665
"Tringa totanus",4643414.67337684,3585344.82300516,4637718.44130651,3666646.31137963,81500.7918470892,81301.4883744665,-5696.23207032867,0.136783897903487,1153,1118,0.93454856999387,1,0.721278721278721,0.721278721278721,1,1,0.709290709290709,0.709290709290709,1,0.000999000999000999,0.290709290709291,0.290709290709291,0.000999000999000999,0.000999000999000999,0.305694305694306,0.305694305694306,0.000999000999000999,0.9981254563434,0.00187454365659988,0.000250525929035616,0.9981254563434,0.00187454365659988,0.000250525929035616,0.997875868660408,0.000250056424676475,0.00187407491491521
"Troglodytes troglodytes",4440223.33684715,3135938.14818971,4419482.61660273,3170384.40330226,40208.4812886087,34446.2551125512,-20740.7202444235,-29.7148358462136,1972,1960,0.980021554517886,1,0.853146853146853,0.853146853146853,1,1,0.844155844155844,0.844155844155844,1,0.000999000999000999,0.137862137862138,0.137862137862138,0.000999000999000999,0.000999000999000999,0.12987012987013,0.12987012987013,0.000999000999000999,0.999734052716867,0.000265947283133092,0.000448755362903474,0.999734052716867,0.000265947283133092,0.000448755362903474,0.999285535959235,0.000448636071176511,0.000265827969588847
"Turdus iliacus",4752027.89397497,4185946.93022321,4695477.53532157,4330734.81296427,155439.615453931,144787.882741057,-56550.3586533964,-14.5164842664682,710,610,0.893105460772967,1,1,1,1,1,1,1,1,0.000999000999000999,0.182817182817183,0.182817182817183,0.000999000999000999,0.000999000999000999,0.152847152847153,0.152847152847153,0.000999000999000999,1,0,0.0341422914064997,1,0,0.0341422914064997,0.9658577085935,0.0341422914064997,0
"Turdus philomelos",4560597.09985243,3311699.08592832,4531197.99643411,3271374.98467141,49903.3107516814,-40324.1012569144,-29399.1034183186,-141.081635785424,1844,1912,0.966181906137799,1,0.716283716283716,0.716283716283716,1,1,0.739260739260739,0.739260739260739,1,0.000999000999000999,0.274725274725275,0.274725274725275,0.000999000999000999,0.000999000999000999,0.280719280719281,0.280719280719281,0.000999000999000999,0.993320627991569,0.00667937200843153,0,0.993320627991569,0.00667937200843153,0,0.993320627991569,0,0.00667937200843153
"Turdus torquatus",4365449.90950041,3380810.15808803,4374168.06168771,3430420.56037581,50370.6084211492,49610.4022877845,8718.15218730085,10.500761897837,451,419,0.940804852003771,1,0.997002997002997,0.997002997002997,1,1,0.996003996003996,0.996003996003996,1,0.001998001998002,0.00599400599400599,0.00599400599400599,0.001998001998002,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.999721268923741,0.00027873107625875,0.0108113827584268,0.999721268923741,0.00027873107625875,0.0108113827584268,0.988915879700373,0.0108084018608516,0.000275718438775438
"Turdus viscivorus",4405244.82134061,3138514.96897615,4432694.04269702,3187400.33710435,56064.5964054307,48885.3681282084,27449.2213564133,30.2644240259392,1730,1845,0.955243247053922,1,1,1,1,1,1,1,1,0.002997002997003,0.313686313686314,0.313686313686314,0.002997002997003,0.000999000999000999,0.281718281718282,0.281718281718282,0.000999000999000999,1,0,0.00232091905347254,1,0,0.00231451127507903,0.997679080946527,0.00232091905347254,0
"Vanellus vanellus",4600914.45540504,3409094.66079467,4603608.47053482,3367491.12343658,41690.670877611,-41603.537358088,2694.01512977667,179.686897837594,1653,1600,0.970930776099275,1,0.823176823176823,0.823176823176823,1,1,0.813186813186813,0.813186813186813,1,0.000999000999000999,0.18981018981019,0.18981018981019,0.000999000999000999,0.000999000999000999,0.217782217782218,0.217782217782218,0.000999000999000999,0.999729074065008,0.000270925934991588,0.000416053139094466,0.999729074065008,0.000270925934991588,0.000416053139094466,0.999313246287675,0.000415940466393388,0.00027081324593183
